"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","test_add_new_object[body1]","","Mon Sep 01 18:13:14 CDT 2025","passed","Mon Sep 01 18:13:14 CDT 2025","","test_pytest","",""
"","389","test_add_new_object[body0]","","Mon Sep 01 18:13:13 CDT 2025","passed","Mon Sep 01 18:13:14 CDT 2025","","test_pytest","",""
"","286","test_get_object_by_id","","Mon Sep 01 18:13:15 CDT 2025","passed","Mon Sep 01 18:13:15 CDT 2025","","test_pytest","",""
"","294","test_change_object","","Mon Sep 01 18:13:16 CDT 2025","passed","Mon Sep 01 18:13:16 CDT 2025","","test_pytest","",""
"","288","test_delete","","Mon Sep 01 18:13:17 CDT 2025","passed","Mon Sep 01 18:13:18 CDT 2025","","test_pytest","",""
"","427","test_add_new_object[body2]","","Mon Sep 01 18:13:14 CDT 2025","passed","Mon Sep 01 18:13:14 CDT 2025","","test_pytest","",""
"","298","test_patch_object","","Mon Sep 01 18:13:16 CDT 2025","passed","Mon Sep 01 18:13:17 CDT 2025","","test_pytest","",""
